Fecha,LugarAccidente,Operador,OrigenDestino,TipoAeronave,TotalAbordo,TripulacionAbordo,PasajerosAbordo,TotalFallecidos,TripulacionFallecida,PasajerosFallecidos,FallecidosEnTierra,Longitud,Latitud
1962-11-26 00:00:00,"Paraibuna, Brazil",VASP / Private,Sao Paulo - Rio de Janeiro,Saab Scandia / Cessna 310,26,5,21,26,5,21,0,-45.6626797,-23.3864203
1962-11-27 00:00:00,"Lima, Peru",Varig,Porto Alegre - Lima,Boeing B-707-441,97,17,80,97,17,80,0,-77.0365256,-12.0621065
1962-11-30 00:00:00,"New York, New York",Eastern Air Lines,Charlotte - New York City,Douglas DC-7B,51,6,45,25,4,21,0,-115.17449463280128,36.1021436
1962-12-06 00:00:00,"Barrancabermeja, Colombia",Taxader Airlines,Bucaramanga - Barrancabermeja,Douglas C-47,26,3,23,24,3,21,0,-73.8525627,7.0673313
1962-12-14 00:00:00," Manaus, Brazil",Panair do Brasil,Belem - Manaus,Lockheed 049-46-21 Constellation,50,7,43,50,7,43,0,-59.9825041,-3.1316333
1962-12-14 00:00:00,"Burbank, California",Flying Tiger Line,Chicago - Burbank,Lockheed 1049H Super Constellation,5,2,3,5,2,3,3,-118.3258554,34.1816482
1962-12-19 00:00:00,"Warsaw, Poland",LOT Polish Airlines,Berlin - Warsaw,Vickers Viscount 804,33,5,28,33,5,28,0,21.071432235636493,52.2337172
1962-12-20 00:00:00,"Kadena AB, Okinawa",Military - U.S. Air Force,Sin dato,KB-50,12,0,0,12,0,0,0,127.770163,26.360996
1962-12-22 00:00:00," Brasilia, Brazil",Varig,Rio de Janeiro - Brasilia,Convair CV-240-2,40,5,35,1,1,0,0,-53.2,-10.3333333
1962-12-28 00:00:00,"Rotterdam, The Netherlands",Carvair ATL-98,"Southend, England - Rotterdam, The Netherlands",Channel Air Bridge,18,4,14,1,1,0,0,4.47775,51.9244424
1962-12-29 00:00:00,"Monte Renoso, Corsica, France",Air Nautic,Bastia - Ajaccio,Boeing B307-1 Stratoliner,25,3,22,25,3,22,0,9.1338008,42.0597203
1963-01-14 00:00:00,"Kaktovik (Barter Island), Alaska",Wien,Perry Island - Kaktovik,Beechcraft AT-11 Kansan,6,1,5,5,1,4,0,-149.680909,64.4459613
1963-01-14 00:00:00,"Tazovskoye, Russia",Aeroflot,Tazovskoye - Salekhard,Lisunov LI-2,25,4,21,12,4,8,0,97.7453061,64.6863136
1963-01-15 00:00:00,"Sao Paulo, Brazil",Cruzeiro,Rio de Janeiro - São Paulo,Convair CV-240-0,45,5,40,6,1,5,7,-46.6333824,-23.5506507
1963-01-17 00:00:00,"Great Salt Lake, Utah",West Coast Airlines,Training,Fairchild F-27,3,3,0,3,3,0,0,-112.602336124358,41.1762016
1963-01-26 00:00:00,"Kotzebue, Alaska",Skyvan Airways,Kotzebue - Cape Lisburne,Curtiss C-46F,2,2,0,1,1,0,0,-162.5977621,66.8982057
1963-01-29 00:00:00,"Kansas City, Missouri",Continental Airlines,"Midland, TX - Kansas City, MO",Vickers Viscount 812,8,3,5,8,3,5,0,-94.5781416,39.100105
1963-01-30 00:00:00," Patuxent River, Maryland",Military - U.S. Navy,Training,Lockheed P-3A Orion,14,14,0,14,14,0,0,-76.63241458000238,38.45513645
1963-02-01 00:00:00,"Ankara, Turkey",Middle East Airlines / Military - Turkish Air ForceC-47,Nicosia - Ankara,Vickers Viscount 754D / Douglas C-47,17,6,11,17,6,11,87,32.8540482,39.9207886
1963-02-03 00:00:00,"San Francisco, California",Slick Airways,Norfolk - Dallas - China Lake,Lockheed 1049H Super Constellation,8,3,5,4,2,2,0,-122.419906,37.7790262
1963-02-08 00:00:00,"Syktyvkar ,Russia",Aeroflot,Training,Antonov An-10A,7,7,0,7,7,0,0,50.8352024,61.6685237
1963-02-12 00:00:00," Miami, Florida",Northwest Orient Airlines,Miami - Chicago,Boeing B-720-051B,43,8,35,43,8,35,0,-80.19362,25.7741728
1963-02-25 00:00:00,"Porcupine Hills area, Alberta, Canada",Trans Aircraft (Western) Ltd.,Sin dato,Twin Apache,4,1,3,4,1,3,0,-107.991707,61.0666922
1963-02-28 00:00:00,"Boston, Massachusetts",Eastern Air Lines,Sin dato,Douglas DC-7,26,5,21,0,0,0,1,-71.060511,42.3554334
1963-03-02 00:00:00," Davao City, Philippines",Philippine Air Lines,Cotabato - Davao,Douglas DC-3,27,3,24,27,3,24,0,125.6080623,7.0648306
1963-03-05 00:00:00,"Ashgabat, Turkmenistan",Aeroflot,Krasnovodsk - Ashgabat,Ilyushin IL-18V,54,11,43,12,8,4,0,58.3823487,37.9404648
1963-03-05 00:00:00,"Camden, Tennesee",Private,Kansas City - Dyersburg - Nashville,Piper PA-24-250 Comanche,4,1,3,4,1,3,0,-106.4894389,32.4553681
1963-03-15 00:00:00," Karai, Iran",Middle East Airlines,Tehran - Beirut,Avro 685 York C1,4,4,0,4,4,0,0,54.5643516,32.6475314
1963-03-15 00:00:00," Tacora, Volcano, Peru",Lloyd Aereo Boliviano,Arica - La Paz,Douglas DC-6B,39,3,36,39,3,36,0,-75.0458515,-6.8699697
1963-03-20 00:00:00,"Monte Matto, Italy",Saudi Arabian Royal Flight,Geneva - Nice,de Havilland Comet 4C,18,9,9,18,9,9,0,10.3976599,45.8556421
1963-03-23 00:00:00,"Misaki Mountain, Japan",Military - Japan Air Self Defense Force,Sin dato,H-21B,10,10,0,10,10,0,0,139.2394179,36.5748441
1963-03-30 00:00:00," Sora, Italy",Itavia,Pescara - Rome,Douglas DC-3,11,3,8,11,3,8,0,13.6139576,41.7203358
1963-04-04 00:00:00,"Tatarstan, Russia",Aeroflot,Moscow - :	Krasnoyarsk,Ilyushin IL-18,67,8,59,67,8,59,0,50.4763591,55.448217
1963-04-14 00:00:00,"Oslo, Norway",Icelandair,Copenhagen - Oslo,Vickers Viscount 759D,12,5,7,12,5,7,0,10.7389701,59.9133301
1963-05-03 00:00:00,"Sao Paulo, Brazil",Cruzeiro,Sao Paulo - Rio de Janeiro,Convair CV-340-59,50,5,45,37,4,33,0,-46.6333824,-23.5506507
1963-05-03 00:00:00," Buca, Cameroon",Air Afrique,Douala - Lagos,Douglas DC-6B,55,7,48,55,7,48,0,13.1535811,4.6125522
1963-05-12 00:00:00," Ayayda, Egypt",United Arab Airlines,Cairo - Alexandria,Douglas DC-3,34,4,30,34,4,30,0,31.3022868,29.8363004
1963-06-03 00:00:00,"Pacific Ocean, 116 miles WSW of Annette Island, Alaska",Northwest Orient Airlines,McChord AFB - Elmendorf AFB,Douglas DC-7CF,101,6,95,101,6,95,0,-149.680909,64.4459613
1963-06-03 00:00:00,"Pathankot, India",Indian Airlines,Amritsar - Srinagar,Douglas C-47,29,3,26,29,3,26,0,75.6528858,32.2692452
1963-06-10 00:00:00,"Mt. Kaolokung, Burma",Union of Burma Airways,Rangoon - Putao,Douglas DC-3,20,5,15,20,5,15,0,95.9999652,17.1750495
1963-06-16 00:00:00," Aysen, Chile",Military - Chilean Air Force,Coihaique - Pueto Aysén,Douglas C-47A,20,3,17,19,3,16,0,-74.21278862501612,-46.1434629
1963-06-16 00:00:00,"Bekkessamson, Hungary",Tarom,Munchen - Constanta,VEB 14P,31,4,27,31,4,27,0,19.5060937,47.1817585
1963-06-23 00:00:00," Augustdorf, West Germany",Military - Royal Belgian Air Force,Brussels - Gütersloh,Fairchild C-119,47,5,42,38,5,33,0,8.7044015,51.9048385
1963-07-01 00:00:00,"Passo Fundo, Brazil",Varig,Carazinbo - Passo Fundo,Douglas DC-3,18,3,15,15,2,13,0,-52.3966606,-28.2550598
1963-07-02 00:00:00,"Rochester, New York",Mohawk Airlines,Rochester - Newark,Martin 404,43,3,40,7,2,5,0,-77.615214,43.157285
1963-07-03 00:00:00,"Mt. Ngatamahinerua, New Zealand",New Zealand National Airways,Auckland - Whenuapai - Tauranga,Douglas DC-3,23,3,20,23,3,20,0,172.8344077,-41.5000831
1963-07-13 00:00:00," Irkutsk, Russia",Aeroflot,Moscow - Irkutsk,Tupolev TU-104B,32,8,24,32,8,24,0,104.719221,56.6370122
1963-07-15 00:00:00,"Farafangana, Madagascar",Air Madagascar,Sin dato,Douglas C-47,12,4,8,6,4,2,0,47.8306554,-22.8215796
1963-07-17 00:00:00,"Pak Tha, Laos",Air America,Sin dato,Curtiss C-46F,6,6,0,6,6,0,0,100.63944758619968,19.995933
1963-07-27 00:00:00," Bandra, Maharashtra, India",United Arab Airlines,Bangkok - Bombay,de Havilland Comet 4C,63,8,55,63,8,55,0,72.8402203,19.0549792
1963-08-04 00:00:00,"Ibicaré, Brazil",Sadai,Joaçaba - Videira,Douglas DC-3,10,3,7,10,3,7,0,-51.368101,-27.088141
1963-08-10 00:00:00,"Cape Desolation, Greenland",Danish Air Force,"Narsarsuaq - Grønnedal,",Catalina Flying Boat,13,6,7,13,6,7,0,-48.174,60.734
1963-08-12 00:00:00,"Lyon, France",Air Inter,Lille - Lyon,Vickers Viscount 708,20,4,16,20,4,16,1,4.8320114,45.7578137
1963-08-14 00:00:00," Great Falls, Montana",American Air  Export & Import Co.,Sin dato,Curtiss C-46F-1-CU,2,2,0,1,1,0,0,-111.29189,47.5048851
1963-08-17 00:00:00,"Hachijo-Jima Island, Japan",Fujita Koku Kabushki Kai,Hachijo-jima - Tokyo,de Havilland DH-114 Heron,19,3,16,19,3,16,0,139.2394179,36.5748441
1963-08-21 00:00:00," Leningrad , Russia",Aeroflot,Tallinn - Moscow,Tupolev Tu-124,52,7,45,0,0,0,0,30.316229,59.938732
1963-08-24 00:00:00," Kutaisa, Russia",Aeroflot,Kutaisi - 	Sukhumi,Ilyushin Il-14P,32,5,27,32,5,27,0,136.8296502,53.0975558
1963-08-28 00:00:00," Miami, Florida",Military - U.S. Air Force / Military -  U.S. Air Force,Sin dato,Boeing KC-135A / Boeing KC-135A,11,11,0,11,11,0,0,-80.19362,25.7741728
1963-09-02 00:00:00,Northeast Laos,Sin dato,Sin dato,Curtiss C-46 Commando,16,3,13,15,3,12,0,-80.19362,25.7741728
1963-09-04 00:00:00,"Durrenasch, Aargau, Switzerland",Swissair,Zurich - Geneva,Sud-Aviation Caravelle III,80,6,74,80,6,74,0,8.1571142,47.3215135
1963-09-11 00:00:00," Patti, India",Indian Airlines,Madras - Nagpur - Delhi.,Vickers Viscount 768D,18,5,13,18,5,13,0,82.18054488875742,25.94998965
1963-09-12 00:00:00,"Perpignan, France",Air Nautic,London - Perpignan,Vickers Viking 1B,40,4,36,40,4,36,0,2.8953121,42.6985304
1963-09-22 00:00:00," Dover, Deleware",Military - U.S. Air Force,"Dover AFB - Lajes, Azores",Douglas C-133A,10,10,0,10,10,0,0,-81.4875424,40.5492823
1963-10-09 00:00:00," Marseilles, France",Aeronaves de Panama,"Marseilles, France - Dhah, Saudi Arabia",Douglas C-74,6,6,0,6,6,0,0,3.0029271,47.0706778
1963-10-14 00:00:00,"Jamaica, New York",New York Airways,Idlewild - Newark,Boeing Vetrol 107 II helicopter,6,3,3,6,3,3,0,-73.8006429,40.7029134
1963-10-18 00:00:00," Aswan, Egypt",Military - Soviet Air Force,Cairo - Aswan,Antonov AN-12,31,6,25,31,6,25,0,32.897306,24.091071
1963-10-20 00:00:00,"Hayes Island, Russia",Aeroflot,Survey flight,Ilyushin IL-14,7,2,5,7,2,5,0,57.6368464213531,80.57916125
1963-10-22 00:00:00," Tisbury, England",British Aircraft Corporation,Test flight,BAC One-Eleven 200AB,7,7,0,7,7,0,0,-2.064369381029705,51.06269775
1963-11-08 00:00:00,"Mariehamn, Aaland Island, Finland",Finnair,Turku - Mariehamn,Douglas DC-3,24,3,21,22,3,19,0,25.9209164,63.2467777
1963-11-29 00:00:00,"Ste. Therese de Blainville, Canada",Trans Canada Air Lines,Montreal - Toronto,McDonnell Douglas DC-8F-54F,118,7,111,118,7,111,0,-73.8362379,45.6342923
1963-12-07 00:00:00," Nederland, Colorado",Zantop Air Transport,Lowery AFB - Ogden Hill AFB,Curtis C-46A-20-CU,3,2,1,3,2,1,0,-105.510831,39.9613759
1963-12-08 00:00:00,"Elkton, Maryland",Pan American World Airways,Washington - Baltimore - Philadelphia,Boeing B-707-121,81,8,73,81,8,73,0,-75.8330934,39.6065073
1963-12-12 00:00:00,"Gazni, Afghanistan",Trans Mediterranean Airways,Kawait - Kabul,Douglas C-54A,3,3,0,3,3,0,0,67.828989,33.3149631
1963-12-15 00:00:00,"Cairo, Egypt",Misrair,Cairo - Luxor,Vickers 634 Viking 1B,6,5,1,6,5,1,0,31.2357257,30.0443879
1963-12-17 00:00:00,"Los Angeles, California",Western Airlines,Sin dato,Douglas DC-6B,46,6,40,0,0,0,0,-118.242766,34.0536909
1964-01-09 00:00:00,"Zarate, Argentina",Aerolineas Litoral Argentina,Rosario - Buenos Aires,Douglas DC-3,30,3,27,28,3,25,0,-59.0245097,-34.0954713
1964-02-03 00:00:00," Ankara, Turkey",Turkish Airlines (THY),Istanbul - Ankara,Douglas C-47A,3,3,0,3,3,0,0,32.8540482,39.9207886
1964-02-03 00:00:00,"Gainsville, Florida",South Central Airlines,Gainsville - Jacksonville,Beech D18S,10,1,9,10,1,9,0,-82.36011793561752,29.61941755
1964-02-04 00:00:00,"Yacuiba, Bolivia",Lloyd Aéreo Boliviano,Yacuiba - La Paz,Douglas DC-3,29,3,26,2,0,0,0,-63.6781103,-22.0136831
1964-02-18 00:00:00,"Banihal Pass, India",Military - Indian Air Force,Srinagar - Udhampur,Ilyushin IL-14,13,5,8,13,5,8,0,75.3652863,33.3467599
1964-02-21 00:00:00,"Marawi, Philippines",Philippine Air Lines,Cotabato - Malabang - Iligan - Cayagan de Oro,Douglas DC-3,32,3,29,31,3,28,0,124.2854351,8.0047262
1964-02-25 00:00:00,"Lake Pontchartrain, New Orleans, Louisiana",Eastern Air Lines,Mexico City - New Orleans - New York City,McDonnell Douglas DC-8-21,58,7,51,58,7,51,0,-90.0575717,30.0321462
1964-02-27 00:00:00,"Oita, Japan",Fuji Airlines,Kagoshima - Oita,Convair CV-240-0,42,5,37,20,2,18,0,131.4270217,33.1819875
1964-02-29 00:00:00," Innsbruck, Austria",British Eagle International Airlines,London - Innsbruck,Bristol Britannia 312,83,8,75,83,8,75,0,11.3927685,47.2654296
1964-03-01 00:00:00," Zephyr Cove, Nevada",Paradise Airlines,"San Jose, CA - Lake Tahoe",Lockheed 049 Constellation,85,4,81,85,4,81,0,-119.9472389,39.0060103
1964-03-04 00:00:00,"Barrackpore, India",Military - Indian Air Force,Barrackpore - Bagdogra,Fairchild C-119,22,5,17,22,5,17,0,88.3776088,22.7641623
1964-03-08 00:00:00, Chicago Illinois,Snow Valley Ski Lines,Sin dato,Douglas DC-3,30,2,28,1,1,0,0,88.3776088,22.7641623
1964-03-08 00:00:00,"Bogota, Colombia",Taxi Aereo de Santander,Pereira - Bogota,Douglas DC-3,28,3,25,28,3,25,0,-74.0836453,4.6534649
1964-03-10 00:00:00,"Boston, Massachusetts",Slick Airways - Cargo,New York - Winsor Locks - Boston,Douglas DC-4,3,3,0,3,3,0,0,-71.060511,42.3554334
1964-03-12 00:00:00,"Miles City, Montana",Frontier Airlines,Billings - Miles City - Glendive - Sidney,Douglas DC-3C,5,3,2,5,3,2,0,-105.840981,46.4085273
1964-03-20 00:00:00," Danbury, North Carolina",Commercial Air Taxi,Sin dato,Piper PA-23,3,1,2,3,1,2,0,-80.2058831,36.4093047
1964-03-28 00:00:00,"Mt. Vesuvius, Italy",Alitalia,Rome - Napoli,Vickers Viscount 785D,45,5,40,45,5,40,0,14.4292922,40.8224148
1964-03-28 00:00:00,North Pacific Ocean,Private - Facilities Management Co.,Honolulu - San Francisco,Douglas C-54A-10-DC,9,3,6,9,3,6,0,14.4292922,40.8224148
1964-04-12 00:00:00,"Hargeisa, Somalia",Aden Airways,Aden - Hargeisa,Douglas DC-3,15,3,12,15,3,12,0,44.061803,9.561733
1964-04-17 00:00:00,"Dhahran, Saudi Arabia",Middle East Airlines,Beirut - Dhahran,Sud Aviation Caravelle 3,49,7,42,49,7,42,0,50.1202146,26.2966528
1964-04-17 00:00:00,"Elim, Alaska",Wein Alaska Airlines Inc.,Sin dato,Cessna 185,2,1,1,2,1,1,0,-162.2604161,64.6173758
1964-04-18 00:00:00,"Wilmington, Ohio",Military  - US Air Force,Training,Fairchild C-119G / Fairchild C-119G,19,19,0,17,17,0,0,-83.8285375,39.4453393
1964-05-07 00:00:00,"San Ramon, California",Pacific Air Lines,Stockton - San Fransisco,Fairchild F-27A,44,3,41,44,3,41,0,-121.9544387,37.7648021
1964-05-08 00:00:00," Lima, Peru",Fuerza Aérea Argentina,Buenos Aires - Lima,Douglas C-54,49,7,42,46,6,40,0,-77.0365256,-12.0621065
1964-05-11 00:00:00," Rota, Spain",Military - US Air Navy,Patrol Flight,Lockheed P-2E Neptune,10,10,0,10,10,0,0,-6.3599595,36.6228636
1964-05-11 00:00:00,"Papanga, Philippines",Military - U.S. Air Force,Travis - Hickam - Clark,Boeing C-135B,84,10,74,79,5,74,1,122.7312101,12.7503486
1964-05-20 00:00:00,"Sibuco Point ,Philippines",Philippine Air Lines,Siocon - Zamboanga,de Havilland Canada DHC-3 Otter,11,1,10,11,1,10,0,122.7312101,12.7503486
1964-05-27 00:00:00,"Itapecerica da Serra, Brazil",VASP,Training,Douglas C-47-DL (DC-3),3,3,0,3,3,0,0,-46.8492435,-23.7176303
1964-06-13 00:00:00,"Jeddah, Saudia ArabiaJeddah, Saudia Arabia",Saudi Arabian Airlines,Training,Douglas C-47A,2,2,0,2,2,0,0,42.3528328,25.6242618
1964-06-20 00:00:00,"Taichung, Taiwan",Civil Air Transport,Taichung - Tainan,Curtiss C-46-CU,57,5,52,57,5,52,0,120.6478282,24.163162
1964-06-21 00:00:00," Palma de Mallorca, Spain",TASSA,Palma de Mallorca - Ibiza,Douglas DC-3,28,3,25,1,0,1,0,2.709183392285786,39.58130105
1964-07-08 00:00:00,"Knoxville, Tennessee",United Air Lines,Sin dato,Caravelle VIR,53,5,48,1,0,1,0,-83.9210261,35.9603948
1964-07-09 00:00:00,"Parrottsville, Tennesee",United Air Lines,Philidelphia - Washington - Knoxville - Huntsville,Vickers Viscount 745D,39,4,35,39,4,35,0,-106.4894389,32.4553681
1964-07-15 00:00:00,"Ansbach, Germany",Lufthansa,Training,Boeing 720,3,3,0,3,3,0,0,10.5722288,49.3028611
1964-07-16 00:00:00,"Richmond, Virginia",Eastern Air Lines,New York City - Richmond - Jacksonville,Douglas DC-7B,76,5,71,0,0,0,0,-77.43428,37.5385087
1964-07-31 00:00:00," Nashville, Tennesee",Private,Batesville - Nashville,Beechcraft 35-B33 Debonair,2,1,1,2,1,1,0,-106.4894389,32.4553681
1964-08-22 00:00:00," Tipuani, Bolivia",Servicios Aéreos Cochabamba,La Paz - Tipuani,Douglas C-47A-25-DK,4,2,2,4,2,2,0,-68.0187987,-15.5648946
1964-09-02 00:00:00,"Island of Sakhalin, Russia",Aeroflot,Krasnoyarsk - Yuzhno,Ilyushin IL-18B,87,9,78,87,9,78,0,97.7453061,64.6863136
1964-09-04 00:00:00," Vaong Nong, Thailand",Military - Royal Thai Air Force,Khoke Kathiam - Vaong Nong,Douglas C-47,34,0,0,28,0,0,0,100.83273,14.8971921
1964-09-04 00:00:00,"Pico da Caledonia, Brazil",VASP,Vitoria - Rio de Janeiro,Vickers Viscount 710C,39,5,34,39,5,34,0,-42.58496865081586,-22.35425565
1964-09-15 00:00:00," Condoto, Colombia",AVIANCA,Condoto - Medellin,Douglas C-47A,2,2,0,2,2,0,0,-76.51148371740939,5.09567995
1964-10-02 00:00:00,"Addis Ababa, Ethiopia",Interocean,"Dublin, Ireland - Addis Ababa",Lockheed L-749A-79 Constellation,7,7,0,1,1,0,0,38.7612525,9.0107934
1964-10-02 00:00:00," Trevelez, Granada, Spain",Union des Transportes Aeriens,Palma de Mallorca - Port Etienne,Douglas DC-6B,80,7,73,80,7,73,0,-3.2665989,37.0023983
1964-10-09 00:00:00," Sibiu, Romania",Tarom,Timisoara - Bucharest,Ilyushin IL-14,32,4,28,32,4,28,0,24.1519202,45.7973912
1964-10-19 00:00:00," Belgrade, Yugoslavia",Military - Soviet Air Force,Moscow - Belgrade,Ilyushin IL-18,33,4,29,33,4,29,0,20.4522958138998,44.78809935
1964-10-27 00:00:00,"El Centro, California",Military - US Navy,Air Show,Douglas A-3D Skywarrior,3,3,0,3,3,0,6,-115.563051,32.792
1964-11-03 00:00:00,"Branson, Colorado",Mustang Aviati,Sin dato,Beechcraft C45G,5,1,4,5,1,4,0,-103.88213117785236,37.014569
1964-11-15 00:00:00,"Las Vegas, Nevada",Bonanza Airlines,Phoenix - Las Vegas,Fairchild F-27A,29,3,26,29,3,26,0,-115.148516,36.1672559
1964-11-17 00:00:00," Argentia, Newfoundland, Canada",Military - U.S. Navy,Training,Lockheed P-3A,10,10,0,10,10,0,0,-53.9917654,47.2902236
1964-11-20 00:00:00,"Angelholm, Sweden",Linjeflyg,Stockholm - Hultsfred - Halmstad - Ängelholm,Convair CV-440,43,4,39,31,2,29,0,12.8619375,56.2429224
1964-11-23 00:00:00,"Rome, Italy",Trans World Airlines,Chicago - New York - Paris - Milan - Rome - Athens,Boeing B-707-331,73,11,62,50,5,45,0,12.4829321,41.8933203
1964-11-29 00:00:00,"Leopoldville, Democratic Republic of the Congo",Air Congo (BIAS)?,Stanleyville - Kamina,Douglas DC-4,14,3,11,6,3,3,0,15.3125974,-4.3217055
1964-12-08 00:00:00,"Tripuani, Bolivia",Aerolineas Abaroa,Tipuani - La Paz,Douglas DC-3,17,4,13,17,4,13,0,-64.9912286,-17.0568696
1964-12-11 00:00:00," Da Nang, South Vietnam",Military - Vietnamese Air Force,Sin dato,Fairchild C-123,38,6,32,38,6,32,0,13.4117863,52.5398428
1964-12-21 00:00:00," Kaliba, Philippines",Fleming Airways System Transport,Kalibo - Manila,Douglas DC-3,39,3,36,1,0,1,0,122.7312101,12.7503486
1964-12-24 00:00:00,"Yurimaguas, Peru",SATCO,Sin dato,Douglas DC-3,23,1,22,1,1,0,0,-76.1046533,-5.8951672
1964-12-24 00:00:00," San Francisco, California",Flying Tiger Line,San Francisco - New York,Lockheed L-1049H Super Constellation,3,3,0,3,3,0,0,-122.419906,37.7790262
1964-12-29 00:00:00," Turrialba, Costa Rica",Lineas Aéreas Sud Americana,Guatemala City - Panama City,Curtiss C-46,5,5,0,5,5,0,0,-83.49928643800553,9.78369625
1964-12-30 00:00:00,"Detroit, Michigan",Zantop Air Transport,Cleveland - Detroit - Denver,Curtis C-46A,4,2,2,4,2,2,0,-83.0466403,42.3315509
1965-01-02 00:00:00," Darwaza, Russia",Aeroflot,Darwaza - Ashgabat,Lisunov LI-2,24,2,22,24,2,22,0,97.7453061,64.6863136
1965-01-03 00:00:00,"Alma-Ata, Kazakhstan",Aeroflot / Kazakhstan,Semipalatinsk - Alma-Ata,Ilyushin IL-18B,103,8,95,64,3,61,0,76.9457275,43.2363924
1965-01-16 00:00:00,"Wichita, Kansas",Military - U.S. Air Force,Sin dato,Boeing KC-135A,7,7,0,7,7,0,23,-97.3375448,37.6922361
1965-01-17 00:00:00," Durango, Mexico",Aerovias del Norte,Durango  Zapotes,Curtiss C-46,10,3,7,10,3,7,0,-104.833333,24.833333
1965-01-22 00:00:00,Mt. Helmos. Greece,Military - U.S. Air Force,Aviano - Athens,Douglas C-124C,10,10,0,10,10,0,0,-104.833333,24.833333
1965-02-06 00:00:00,"San Jose Volcano, Chile",LAN,Santiago - Buenos Aires,Douglas DC-6B,87,7,80,87,7,80,0,-71.3187697,-31.7613365
1965-02-08 00:00:00," Jones Beach, Wantagh, New York",Eastern Air Lines,Boston - New York - Richmond - Raleigh - Charlotte,Douglas DC-7B,84,5,79,84,5,79,0,-73.50271338971163,40.6012019
1965-02-13 00:00:00," Shirinbulak, Azerbaijan",Aeroflot,Yevlakh - Nuha,Ilyushin IL-14P,23,4,19,23,4,19,0,47.7872508,40.3936294
1965-02-13 00:00:00,"Miami, Florida",Aerolineas El Salvador,Sin dato,Curtiss C-46A,2,2,0,2,2,0,0,-80.19362,25.7741728
1965-03-02 00:00:00," Aradan, Russia",Aeroflot,Sin dato,Li-2,31,4,27,31,4,27,0,93.4426151,52.5745347
1965-03-08 00:00:00,"Kuibyshev , Russia",Aeroflot,Kuibyshev - Rostov-on-Don,Tupolev Tu-124V,30,9,21,30,9,21,0,48.57630991052116,55.8172369
1965-03-08 00:00:00,"Libmanan, Philippines",Fairways (Filipinas Orient Airways),Manila - Naga,Douglas DC-3,12,3,9,10,3,7,0,123.0612123,13.6960365
1965-03-17 00:00:00,"Musquodoboit, Nova Scotia, Canada",Eastern Provincial Airways,Halifax - Sidney NS,Handley Page HPR-7 Herald 211,8,3,5,8,3,5,0,-62.9647782,45.1267251
1965-03-18 00:00:00,"Trinity Bay, Newfoundland, Canada",Miami Aviaition/Air Manila,Miami - Gander - Santa Maria - Manila,Douglas DC--3,2,2,0,2,2,0,0,-53.40589453152174,48.0493796
1965-03-20 00:00:00,"Khanty, Russia",Aeroflot,Tyumen - Khanty,Antonov AN-24,47,5,42,43,1,42,0,68.6418156,61.8793428
1965-03-22 00:00:00,"Sugar Loaf Mountain, Colombia",AVIANCA,Bogota - Bucaramanga,Douglas C-47,28,2,26,28,2,26,0,-72.9088133,4.099917
1965-03-23 00:00:00," San Juan, Puerto Rico",Military - Royal Canadian Air Force,Training exercise,Canadair CP-107 MK-2,16,2,14,16,2,14,0,-66.116666,18.465299
1965-03-26 00:00:00,"Lowery Pass, Pakistan",Pakistan International Airlines,Peshawar - Chitral,Douglas C-47,26,4,22,22,4,18,0,71.247499,30.3308401
1965-03-31 00:00:00," Tangier, Morocco",Iberia Airlines,Malaga - Tangiers,Convair CV-440-62,53,5,48,50,5,45,0,-5.803792,35.777103
1965-04-10 00:00:00," Damascus, Syria",Alia Royal Jordanian Airlines,Beirut  - Amman,Handley Page Dart Herald 207,54,4,50,54,4,50,0,36.3095814,33.5130695
1965-04-14 00:00:00,"Jersey, Channel Islands, UK",British United Airways,"Paris - Jersey , Channel Islands",Douglas C-47B,27,4,23,26,3,23,0,-3.2765753,54.7023545
1965-04-23 00:00:00," Seattle, Washington",Aaxico Airlines,"Seattle, WA - Ogden, UT",Douglas DC-6A,5,5,0,5,5,0,0,-122.330062,47.6038321
1965-05-05 00:00:00,"Tenerife, Canary Islands, SpainCanary Islands",Iberia Airlines,Madrid - Tenerife,Lockheed 1049G-55 Super Constellation,49,9,40,30,6,24,0,-16.621447121144122,28.2935785
1965-05-20 00:00:00,"Cairo, Egypt",Pakistan International Airlines,Karachi - Dhahran - Cairo - Geneva - London,Boeing B-720-040B,127,13,114,121,13,108,0,31.2357257,30.0443879
1965-05-27 00:00:00,"Cooper Lake, Ontario, Canada",Mattagami Skyways,Sin dato,Noorduyn Norseman,5,1,4,3,1,2,0,-79.00709014928532,45.3429231
1965-06-15 00:00:00," Colombus, Georgia",Military - U.S. Army / Military - U.S. Army,Sin dato,Bell UH-1D / Bell UH1D (helicopters),18,0,0,18,0,0,0,-83.1137366,32.3293809
1965-06-25 00:00:00," Santa Ana, California",Military - U.S. Air Force,El Toro -  Honolulu - Okinawa,Boeing C-135A,85,12,73,85,12,73,0,-117.8732213,33.7494951
1965-06-28 00:00:00,"San Francisco, California",Pan American World Airways,San Francisco - Hawaii,Boeing B-707-321B,153,10,143,0,0,0,0,-122.419906,37.7790262
1965-07-01 00:00:00,"Kansas City, Missouri",Continental Airlines,"Los Angeles - Kansas City, MO",Boeing B-707-124,66,6,60,0,0,0,0,-94.5781416,39.100105
1965-07-06 00:00:00," Oxford, England",Military -Royal Air Force,Sin dato,Handley Page Hastings C Mark 1,41,6,35,41,6,35,0,-1.2578499,51.7520131
